SAFRA;RISCO_CIDADE_SERASA;SISTEMA;CANAL_PCO_DECISAO;CANAL_PCO_AJUSTADO;OPERACAO;TP_PEDIDO;DECISAO_ANALISE;REASON_CODE;DS_REASON_CODE;IDENTIFICA_NOVA_ARVORE;IDENTIFICA_GRUPO_MODELO;GALHO_ARVORE;SCORE_HVI3;SCORE_BVS;ADICIONAL_G1_BHV;ADICIONAL_REST;ADICIONAL_G4_BHV;ADICIONAL_G5_BHV;ADICIONAL_HVI4;ADICIONAL_G7_BHV;QTD_PROPOSTA;QTD_APROVADOS;QTD_ALTAS;QTD_FTRA_PARC_OVER_30;QTD_ATRS_PARC_OVER_30;QTD_Infer_Conv;QTD_Infer_fl_atrs_parc_over_30
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R05;;;COM RESTRITIVOS;;;;;58;58;50;51;16;49,00547334;8,312588688
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R05;;;SEM RESTRITIVOS;;;;;420;420;362;369;87;354,8672208;60,19460774
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R01;;;;16;16;16;16;0;13,51681736;2,545388788
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R02;;;;45;45;40;40;4;38,01604883;7,158905968
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R03;;;;35;35;34;34;5;29,56803798;5,568037975
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R04;;;;55;55;47;49;7;46,46405968;8,74977396
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R05;;;;68;68;62;63;8;57,44647378;10,81790235
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R06;;;;40;40;38;38;3;33,7920434;6,363471971
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R07;;;;73;73;65;66;12;61,6704792;11,61333635
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R08;;;;66;66;59;60;7;55,75687161;10,49972875
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R09;;;;73;73;64;64;9;61,6704792;11,61333635
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R10;;;;65;65;61;61;11;54,91207052;10,34064195
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R11;;;;52;52;43;43;6;43,92965642;8,272513562
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R12;;;;71;71;64;64;6;59,98087703;11,29516275
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R13;;;;41;41;35;35;4;34,63684449;6,52255877
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R14;;;;76;76;72;72;10;64,20488246;12,09059675
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R15;;;;54;54;48;48;5;45,61925859;8,590687161
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R16;;;;51;51;48;50;8;43,08485534;8,113426763
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R17;;;;65;65;62;64;13;54,91207052;10,34064195
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R18;;;;49;49;38;38;6;41,39525317;7,795253165
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R19;;;;47;47;44;45;12;39,705651;7,477079566
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R20;;;;42;42;36;37;5;35,48164557;6,68164557
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R21;;;;36;36;31;31;5;30,41283906;5,727124774
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R22;;;;48;48;40;42;9;40,55045208;7,636166365
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R23;;;;25;25;21;21;4;21,12002713;3,977169982
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R24;;;;29;29;26;27;8;24,49923147;4,613517179
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;;R25;;;;12;12;10;10;6;10,13761302;1,909041591
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;COM RESTRITIVOS;;;;;102;102;83;83;15;86,16971067;16,22685353
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R06;;;SEM RESTRITIVOS;;;;;486;486;404;411;103;410,5733273;77,31618445
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R01;;;;12;12;11;11;0;10,13013524;1,977545292
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R02;;;;36;36;32;32;6;30,39040572;5,932635877
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R03;;;;32;32;29;30;5;27,01369397;5,273454112
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R04;;;;44;44;42;42;5;37,14382921;7,250999405
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R05;;;;63;63;57;57;7;53,18321;10,38211278
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R06;;;;54;54;51;51;5;45,58560857;8,898953815
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R07;;;;57;57;53;53;8;48,11814238;9,393340138
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R08;;;;71;71;69;69;11;59,9366335;11,70047631
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R09;;;;66;66;62;63;10;55,71574381;10,87649911
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R10;;;;67;67;62;63;10;56,55992175;11,04129455
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R11;;;;83;83;72;73;11;70,06676873;13,6780216
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R12;;;;68;68;61;61;7;57,40409969;11,20608999
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R13;;;;57;57;49;49;8;48,11814238;9,393340138
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R14;;;;78;78;67;67;13;65,84587905;12,8540444
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R15;;;;75;75;70;71;10;63,31334524;12,35965808
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R16;;;;52;52;48;48;5;43,8972527;8,569362933
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R17;;;;71;71;61;63;13;59,9366335;11,70047631
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R18;;;;59;59;49;50;9;49,80649826;9,72293102
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R19;;;;51;51;49;49;9;43,05307476;8,404567492
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R20;;;;52;52;46;48;17;43,8972527;8,569362933
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R21;;;;39;39;33;33;7;32,92293953;6,4270222
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R22;;;;50;50;45;46;17;42,20889683;8,239772051
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R23;;;;40;40;37;37;5;33,76711746;6,591817641
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R24;;;;27;27;26;26;9;22,79280429;4,449476907
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;;R25;;;;17;17;16;16;3;14,35102492;2,801522497
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;COM RESTRITIVOS;;;;;184;184;161;161;45;155,3287403;30,32236115
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R07;;;SEM RESTRITIVOS;;;;;439;439;375;385;102;370,5941141;72,34519861
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R01;;;;10;10;10;10;1;8,433995305;1,936733857
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R02;;;;42;42;33;34;5;35,42278028;8,134282201
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R03;;;;44;44;43;43;8;37,10957934;8,521628973
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R04;;;;43;43;40;40;6;36,26617981;8,327955587
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R05;;;;66;66;61;61;4;55,66436902;12,78244346
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R06;;;;67;67;60;60;12;56,50776855;12,97611685
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R07;;;;67;67;59;59;7;56,50776855;12,97611685
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R08;;;;54;54;50;50;3;45,54357465;10,45836283
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R09;;;;67;67;61;61;6;56,50776855;12,97611685
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R10;;;;86;86;75;77;13;72,53235963;16,65591117
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R11;;;;87;87;79;80;9;73,37575916;16,84958456
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R12;;;;87;87;79;79;12;73,37575916;16,84958456
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R13;;;;46;46;40;40;9;38,79637841;8,908975744
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R14;;;;90;90;75;76;17;75,90595775;17,43060472
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R15;;;;77;77;68;70;13;64,94176385;14,9128507
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R16;;;;69;69;64;64;13;58,19456761;13,36346362
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R17;;;;78;78;72;72;18;65,78516338;15,10652409
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R18;;;;66;66;56;56;13;55,66436902;12,78244346
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R19;;;;91;91;82;84;25;76,74935728;17,6242781
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R20;;;;51;51;48;48;8;43,01337606;9,877342673
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R21;;;;58;58;52;52;14;48,91717277;11,23305637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R22;;;;38;38;33;34;8;32,04918216;7,359588658
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R23;;;;44;44;39;39;8;37,10957934;8,521628973
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R24;;;;31;31;25;26;8;26,14538545;6,003874958
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;;R25;;;;12;12;11;11;4;10,12079437;2,324080629
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;COM RESTRITIVOS;;;;;259;259;221;224;69;218,4404784;50,16140691
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R08;;;SEM RESTRITIVOS;;;;;536;536;468;473;126;452,0621484;103,8089348
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R01;;;;11;11;11;11;3;9,251438919;2,306635194
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R02;;;;23;23;22;22;4;19,34391774;4,822964496
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R03;;;;38;38;32;32;4;31,95951627;7,968376124
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R04;;;;37;37;33;33;4;31,11847636;7,758682015
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R05;;;;58;58;56;56;5;48,7803143;12,16225829
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R06;;;;52;52;46;47;6;43,73407489;10,90409364
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R07;;;;85;85;76;76;18;71,48839165;17,82399922
